Resource_ID,Resource_Name,Resource_Type,Cloud_Provider,Region,Creation_Date,Hourly_Cost,CPU_Utilization_Pct,Memory_Usage_GB,Resource_Status,Owner_Email
RES-00210,prod-app-server-210,Storage Bucket,GCP,ap-south-1,2024-01-18 00:00:00,0.0837,10.91,2,active,
RES-00211,dev_test_node_211,VM,GCP,  us-east-1 ,2024-02-01 00:00:00,1.7134,79.56,8,Stopped,
res-00212,prod-app-server-212,,aws,us-east-1,2024-03-28 00:00:00,11.2953,43.58,8,Terminated,beta_dev@company.com
RES-00213,dev_test_node_213,  VM  ,AWS,  us-east-1 ,2025-10-22 00:00:00,0.8514,72.84,64,Running,beta_dev@company.com
RES-00214,prod-app-server-214,Storage Bucket,gcp,ap-south-1,2025-08-21 00:00:00,10.0982,20.77,16,decline,NULL
RES-00215,dev_test_node_215,Database,AWS ,ap-south-1,2024-06-28 00:00:00,3.5149,88.34,4,active,team_alpha@company.com
RES-00216,prod-app-server-216,  VM  ,azure,us-east-1,2025-04-28 00:00:00,4.9123,60.13,8,Error,unknown
RES-00217,dev_test_node_217,STORAGE_BUCKET,Azure,  us-east-1 ,2025-08-02 00:00:00,9.2016,38.55,256,stopped,alpha_ops
RES-00218,prod-app-server-218,  VM  ,gcp,ap-south-1,2025-10-26 00:00:00,6.5219,83.06,8,RUNNING,NULL
RES-00219,dev_test_node_219,SQL Database,azure,US-East,2026-03-22 00:00:00,6.2779,20.48,32,stopped,beta_dev@company.com
RES-00220,prod-app-server-220,Storage Bucket,Google Cloud,  us-east-1 ,2025-05-05 00:00:00,10.4187,4.31%,8,Terminated,unknown
RES-00221,dev_test_node_221,virtual_machine,Azure  ,NaN,2026-01-06 00:00:00,11.8412,61.71,256,Terminated,john.doe@company.com
RES-00222,prod-app-server-222,virtual_machine,Azure  ,eu-west-1,2025-09-02 00:00:00,4.8244,23.92,128,Terminated,alpha_ops
RES-00223,dev_test_node_223,Kubernetes Cluster,Azure  ,  us-east-1 ,2025-09-09 00:00:00,$5.1582,45.34,2,CRITICAL,NULL
RES-00224,prod-app-server-224,K8s,aws,ap-south-1,2026-05-29 00:00:00,6.8012,5.51,2,DELETED,unknown
res-00225,dev_test_node_225,Lambda,gcp,ap-south-1,2024-09-16 00:00:00,7.0627,97.73,16,RUNNING,unknown
RES-00226,prod-app-server-226,S3 Bucket,GCP,US-East,2026-05-25 00:00:00,2.8798,93.75,128,Running,unknown
RES-00227,dev_test_node_227,Serverless Function,AWS,  us-east-1 ,2025-03-21 00:00:00,4.6417,72.74,128,DELETED,unknown
RES-00228,prod-app-server-228,,AWS ,ap-south-1,2025-06-14 00:00:00,-4.3,26.66,2,Running,john.doe@company.com
RES-00229,dev_test_node_229,SQL Database,gcp,unknown,2026-01-24 00:00:00,6.8744,57.28,64,Stopped,john.doe@company.com
RES-00230,prod-app-server-230,S3 Bucket,Azure,ap-south-1,2024-12-14 00:00:00,11.9593,81.03,256,RUNNING,NaN
RES-00231,dev_test_node_231,Database,AWS,ap-south-1,2024-08-13 00:00:00,3.9535,53.29,,Stopped,john.doe@company.com
RES-00232,prod-app-server-232,Kubernetes Cluster,Azure,ap-south-1,2024-07-06 00:00:00,11.375,23.67,32,stopped,john.doe@company.com
RES-00233,dev_test_node_233,VM,aws,us-east-1,2026-02-21 00:00:00,10.6017,34.49,32,Error,beta_dev@company.com
RES-00234,prod-app-server-234,K8s,Azure,us-east-1,2024-02-03 00:00:00,8.5824,96.3,256,,team_alpha@company.com
RES-00235,dev_test_node_235,K8s,GCP,us-west-2,2025-09-19 00:00:00,5.305,75.33,128,Stopped,NaN
RES-00236,prod-app-server-236,VM,GCP,  us-east-1 ,2024-05-29 00:00:00,5.9176,42.15%,64,Error,system_admin
RES-00237,dev_test_node_237,virtual_machine,AWS,us-west-2,2025-04-05 00:00:00,4.5102,80.74,128,active,
RES-00238,prod-app-server-238,Serverless Function,Azure  ,us-west-2,2025-06-06 00:00:00,11.1215,31.79,8,Terminated,
RES-00239,dev_test_node_239,VM,Azure,eu-west-1,2024-09-30 00:00:00,11.0973,92.77,256,RUNNING,beta_dev@company.com
RES-00240,prod-app-server-240,Lambda,aws,us-west-2,2026-06-18 00:00:00,,53.99,4,Stopped,beta_dev@company.com
RES-00241,dev_test_node_241,Lambda,GCP,ap-south-1,30/01/2024,11.4418,48.68,32,CRITICAL,NaN
RES-00242,prod-app-server-242,Database,Google Cloud,US-East,2025-05-08 00:00:00,5.5288,29.29,2,CRITICAL,beta_dev@company.com
,dev_test_node_243,,AWS ,eu-west-1,2024-08-24 00:00:00,2.3653,45.87,128,RUNNING,john.doe@company.com
RES-00244,prod-app-server-244,K8s,GCP,eu-west-1,2024-07-11 00:00:00,3.627,62.76,256,,
RES-00245,dev_test_node_245,VM,GCP,NaN,2024-04-02 00:00:00,4.2805,79.75,256,Active,
RES-00246,prod-app-server-246,SQL Database,aws,US-East,2026-04-16 00:00:00,$5.3605,40.98,16,Active,john.doe@company.com
RES-00247,dev_test_node_247,Database,Google Cloud,unknown,,6.5164,64.7,2,decline,john.doe@company.com
RES-00248,  prod-app-server-248  ,  VM  ,GCP,NaN,2024-02-13 00:00:00,8.6082,77.07,256,active,
RES-00249,dev_test_node_249,Serverless Function,Azure,unknown,2024-11-20 00:00:00,9.4612,46.02,128,Running,beta_dev@company.com
RES-00250,prod-app-server-250,Kubernetes Cluster,AWS ,us-west-2,2025-04-24 00:00:00,11.4318,11.44,32,Stopped,unknown
res-00251,dev_test_node_251,SQL Database,Azure,us-east-1,2024-11-24 00:00:00,6.7416,54.0,8,DELETED,system_admin
RES-00252,prod-app-server-252,VM,AWS,NaN,2024-04-19 00:00:00,7.1419,66.52,32,Active,
RES-00253,dev_test_node_253,Serverless Function,AWS ,  us-east-1 ,2025-07-25 00:00:00,10.2771,10.45,2,active,system_admin
RES-00254,prod-app-server-254,Storage Bucket,Azure  ,ap-south-1,2025-10-02 00:00:00,6.9812,76.65,256,decline,NULL
RES-00255,dev_test_node_255,Blob Storage,Azure,US-East,2024-11-18 00:00:00,10.5622,64.21,64,DELETED,john.doe@company.com
RES-00256,prod-app-server-256,S3 Bucket,gcp,ap-south-1,2024-10-18 00:00:00,12.4177,33.08,64,Active,system_admin
RES-00257,dev_test_node_257,VM,AWS,ap-south-1,2025-08-19 00:00:00,3.7608,58.21,4,Running,NaN
RES-00258,prod-app-server-258,VM,GCP,us-east-1,2024-02-27 00:00:00,10.9986,91.98,16,decline,team_alpha@company.com
RES-00259,dev_test_node_259,Blob Storage,Azure  ,US-East,2024-02-21 00:00:00,12.1383,58.79,128,Stopped,NULL
RES-00260,prod-app-server-260,Kubernetes Cluster,Google Cloud,eu-west-1,2024-05-13 00:00:00,2.4844,58.42,16,stopped,alpha_ops
RES-00261,dev_test_node_261,VM,Google Cloud,ap-south-1,02/11/2025,12.3458,97.58,8,Error,team_alpha@company.com
RES-00262,prod-app-server-262,Lambda,aws,us-east-1,2024-05-31 00:00:00,0.1815,15.4,2,Running,john.doe@company.com
RES-00263,dev_test_node_263,Kubernetes Cluster,AWS ,US-East,2024-01-19 00:00:00,6.5897,10.62,32,Active,NaN
res-00264,prod-app-server-264,S3 Bucket,gcp,  us-east-1 ,2025-01-30 00:00:00,12.2079,34.5,4,Terminated,john.doe@company.com
RES-00265,  dev_test_node_265  ,Storage Bucket,Azure  ,eu-west-1,2024-12-21 00:00:00,3.7861,96.5,2,decline,system_admin
RES-00266,  prod-app-server-266  ,Kubernetes Cluster,GCP,us-west-2,2024-03-30 00:00:00,8.4782,69.19,8,RUNNING,system_admin
RES-00267,dev_test_node_267,virtual_machine,Azure  ,unknown,2025-12-23 00:00:00,5.3815,77.0,8,Running,alpha_ops
RES-00268,prod-app-server-268,virtual_machine,AWS,  us-east-1 ,2024-11-06 00:00:00,11.1777,30.6,4,,beta_dev@company.com
RES-00269,dev_test_node_269,K8s,azure,US-East,2025-12-05 00:00:00,10.5783,65.73,128,Error,NaN
RES-00270,prod-app-server-270,Virtual Machine,GCP,ap-south-1,2024-07-28 00:00:00,12.3205,50.81,256,stopped,NULL
RES-00271,dev_test_node_271,Blob Storage,Google Cloud,US-East,2025-10-18 00:00:00,6.5129,82.33,-16,stopped,unknown
RES-00272,prod-app-server-272,  VM  ,AWS,us-west-2,2026-04-27 00:00:00,3.6873,69.51,256,decline,NaN
RES-00273,dev_test_node_273,Lambda,Azure  ,NaN,2025-04-09 00:00:00,2.5321,28.38,8,active,alpha_ops
RES-00274,prod-app-server-274,SQL Database,Azure  ,US-East,2026-02-25 00:00:00,10.8926,20.16,2,RUNNING,system_admin
RES-00275,dev_test_node_275,,Azure,NaN,2025-05-24 00:00:00,0.0818,27.24,256,Error,NULL
,prod-app-server-276,S3 Bucket,Azure  ,  us-east-1 ,2025-10-30 00:00:00,0.4151,61.41,4,Active,alpha_ops
RES-00277,dev_test_node_277,Lambda,Azure  ,us-west-2,2024-02-06 00:00:00,4.6134,11.33,4,Stopped,NaN
RES-00278,prod-app-server-278,Kubernetes Cluster,azure,unknown,2025-10-06 00:00:00,9.0537,78.7,128,DELETED,
RES-00279,dev_test_node_279,K8s,AWS ,US-East,2025-09-16 00:00:00,2.4275,48.47,16,DELETED,NULL
RES-00280,prod-app-server-280,Virtual Machine,azure,unknown,2025-06-02 00:00:00,1.4318,42.03,2,Terminated,john.doe@company.com
RES-00281,dev_test_node_281,  VM  ,AWS,unknown,2026-06-04 00:00:00,9.802,74.43,32,DELETED,
res-00282,prod-app-server-282,Blob Storage,gcp,NaN,2025-01-19 00:00:00,7.1416,60.65,32,Running,team_alpha@company.com
RES-00283,dev_test_node_283,STORAGE_BUCKET,GCP,us-west-2,2024-02-08 00:00:00,5.5527,48.27%,16,Running,NaN
RES-00284,prod-app-server-284,STORAGE_BUCKET,aws,  us-east-1 ,2024-07-29 00:00:00,8.9238,5.38,4,Running,NaN
RES-00285,dev_test_node_285,Virtual Machine,GCP,unknown,2024-10-10 00:00:00,8.3923,19.73,4,stopped,unknown
RES-00286,prod-app-server-286,S3 Bucket,azure,us-west-2,,-1.42,ERROR,4,RUNNING,NULL
RES-00287,dev_test_node_287,Lambda,AWS ,US-East,2026-02-15 00:00:00,12.1713,48.54,256,active,NaN
RES-00288,prod-app-server-288,Storage Bucket,Azure,  us-east-1 ,2024-07-06 00:00:00,9.8618,47.38,,Error,alpha_ops
RES-00289,dev_test_node_289,K8s,Azure,US-East,2024-11-29 00:00:00,3.7835,60.22,16,CRITICAL,beta_dev@company.com
RES-00290,prod-app-server-290,K8s,Google Cloud,  us-east-1 ,2025-12-11 00:00:00,0.9829,58.69,256,Running,unknown
RES-00291,dev_test_node_291,K8s,aws,unknown,2025-05-21 00:00:00,,17.99,2,Terminated,beta_dev@company.com
RES-00292,prod-app-server-292,Storage Bucket,gcp,eu-west-1,2025-03-21 00:00:00,12.3787,62.17,8,Stopped,team_alpha@company.com
RES-00293,dev_test_node_293,STORAGE_BUCKET,gcp,us-east-1,2025-12-20 00:00:00,8.9001,45.69,8,Error,beta_dev@company.com
RES-00294,prod-app-server-294,virtual_machine,GCP,  us-east-1 ,2024-01-17 00:00:00,8.2275,17.7,128,Error,NULL
RES-00295,dev_test_node_295,SQL Database,gcp,us-west-2,2026-05-17 00:00:00,3.3729,58.89,,Active,NaN
RES-00296,prod-app-server-296,virtual_machine,Azure  ,  us-east-1 ,2024-03-21 00:00:00,3.0729,67.06,32,DELETED,team_alpha@company.com
RES-00297,dev_test_node_297,Database,gcp,ap-south-1,20/06/2024,9.3703,57.71,256,DELETED,beta_dev@company.com
RES-00298,prod-app-server-298,Virtual Machine,GCP,ap-south-1,2024-10-11 00:00:00,3.4475,74.32,8,decline,NaN
RES-00299,dev_test_node_299,virtual_machine,Azure  ,  us-east-1 ,2025-09-01 00:00:00,6.2044,77.03,256,decline,beta_dev@company.com
RES-00300,prod-app-server-300,  VM  ,aws,us-east-1,2026-02-03 00:00:00,2.9284,41.47,128,Active,system_admin
RES-00301,dev_test_node_301,Serverless Function,AWS,us-east-1,2025-03-18 00:00:00,3.4147,80.02,128,Error,john.doe@company.com
RES-00302,prod-app-server-302,Lambda,Azure,eu-west-1,2024-01-13 00:00:00,8.5719,72.81,2,Active,alpha_ops
RES-00303,dev_test_node_303,K8s,aws,unknown,2025-01-19 00:00:00,7.0802,88.78,32,Stopped,NaN
RES-00304,prod-app-server-304,  VM  ,Google Cloud,unknown,2024-06-14 00:00:00,0.7892,98.12,32,Terminated,NaN
RES-00305,dev_test_node_305,Serverless Function,AWS ,us-east-1,2025-10-20 00:00:00,3.2449,129.09,256,Active,NaN
RES-00306,prod-app-server-306,S3 Bucket,Azure,NaN,2025-12-25 00:00:00,5.4564,78.02,16,Active,NULL
RES-00307,dev_test_node_307,Blob Storage,gcp,unknown,2025-10-24 00:00:00,12.012,,32,decline,john.doe@company.com
RES-00308,prod-app-server-308,Lambda,Google Cloud,us-east-1,2025-10-09 00:00:00,0.4559,99.64%,128,active,unknown
RES-00309,dev_test_node_309,Virtual Machine,AWS,eu-west-1,2024-05-01 00:00:00,6.5438,86.36,16,active,team_alpha@company.com
RES-00310,prod-app-server-310,K8s,AWS,us-west-2,2024-02-21 00:00:00,1.2252,83.11,4,active,NaN
RES-00311,dev_test_node_311,Blob Storage,Google Cloud,eu-west-1,2024-11-25 00:00:00,9.5552,36.37,8,RUNNING,beta_dev@company.com
RES-00312,prod-app-server-312,Virtual Machine,Azure,us-east-1,2026-15-45,0.0893,13.33,32,RUNNING,NaN
RES-00313,dev_test_node_313,SQL Database,azure,us-west-2,2025-05-26 00:00:00,10.3328,44.16,16,active,unknown
RES-00314,prod-app-server-314,Kubernetes Cluster,azure,ap-south-1,2024-07-17 00:00:00,10.5488,51.52,2,Active,
RES-00315,dev_test_node_315,  VM  ,AWS ,us-east-1,2024-06-10 00:00:00,1.4597,72.45,64,RUNNING,john.doe@company.com
RES-00316,prod-app-server-316,Storage Bucket,aws,us-west-2,2024-08-13 00:00:00,0.6887,25.21,8,RUNNING,
RES-00317,dev_test_node_317,Storage Bucket,gcp,us-west-2,2024-04-23 00:00:00,2.1483,87.88,8,DELETED,unknown
RES-00318,prod-app-server-318,Storage Bucket,NULL,  us-east-1 ,2026-06-12 00:00:00,7.2475,60.33,2,RUNNING,team_alpha@company.com
RES-00319,  dev_test_node_319  ,Kubernetes Cluster,Google Cloud,ap-south-1,2025-05-22 00:00:00,0.1652,93.82,32,,alpha_ops
RES-00320,prod-app-server-320,K8s,AWS,ap-south-1,2024-07-08 00:00:00,5.8091,85.45,64,CRITICAL,team_alpha@company.com
RES-00321,dev_test_node_321,K8s,azure,  us-east-1 ,2024-02-26 00:00:00,4.5562,ERROR,256,DELETED,team_alpha@company.com
RES-00322,prod-app-server-322,Lambda,azure,us-west-2,2025-05-04 00:00:00,10.8904,75.42,64,Running,system_admin
RES-00323,dev_test_node_323,Database,AWS ,US-East,2025-11-25 00:00:00,5.6552,67.95,4,stopped,NaN
RES-00324,prod-app-server-324,VM,aws,us-west-2,2026-06-14 00:00:00,0.2934,68.8,256,Running,NULL
RES-00325,dev_test_node_325,STORAGE_BUCKET,azure,  us-east-1 ,2024-12-17 00:00:00,6.082,54.57,256,Stopped,beta_dev@company.com
RES-00326,prod-app-server-326,Blob Storage,GCP,  us-east-1 ,2024-06-19 00:00:00,6.6961,21.4,8,Terminated,john.doe@company.com
RES-00327,dev_test_node_327,Blob Storage,Azure,us-west-2,2024-12-18 00:00:00,12.1936,16.36,,Error,beta_dev@company.com
RES-00328,prod-app-server-328,Kubernetes Cluster,Azure  ,eu-west-1,2026-02-11 00:00:00,1.8471,89.79,4,Error,team_alpha@company.com
RES-00329,dev_test_node_329,STORAGE_BUCKET,azure,ap-south-1,2024-07-18 00:00:00,11.6965,7.11,256,decline,alpha_ops
RES-00330,prod-app-server-330,Kubernetes Cluster,AWS,unknown,2025-01-13 00:00:00,$1.9036,46.66,16,Error,NULL
RES-00331,dev_test_node_331,SQL Database,Google Cloud,us-west-2,2024-11-06 00:00:00,12.3331,ERROR,128,active,team_alpha@company.com
RES-00332,prod-app-server-332,Lambda,Azure,us-west-2,2024-02-13 00:00:00,7.3193,74.18,2,Terminated,system_admin
RES-00333,dev_test_node_333,Serverless Function,GCP,ap-south-1,2024-01-30 00:00:00,12.4292,ERROR,256,DELETED,NULL
RES-00334,prod-app-server-334,VM,NULL,US-East,,10.9802,20.27,128,decline,
RES-00335,dev_test_node_335,Storage Bucket,Azure,  us-east-1 ,2026-06-12 00:00:00,10.0005,70.26,64,Terminated,team_alpha@company.com
RES-00336,prod-app-server-336,virtual_machine,aws,us-west-2,2025-07-26 00:00:00,6.5754,56.53,4,RUNNING,NaN
RES-00337,  dev_test_node_337  ,Blob Storage,GCP,unknown,2025-09-03 00:00:00,2.1609,74.61,8,Terminated,john.doe@company.com
RES-00338,prod-app-server-338,,aws,us-east-1,2024-07-20 00:00:00,6.4234,ERROR,32,Active,alpha_ops
res-00339,dev_test_node_339,VM,azure,US-East,2024-04-02 00:00:00,3.4744,37.93,16,CRITICAL,alpha_ops
RES-00340,prod-app-server-340,Storage Bucket,GCP,us-west-2,2024-04-11 00:00:00,10.6427,70.28,4,Terminated,
RES-00341,dev_test_node_341,  VM  ,gcp,us-east-1,2025-01-04 00:00:00,0.5172,15.82,32,decline,NaN
RES-00342,prod-app-server-342,STORAGE_BUCKET,aws,  us-east-1 ,2024-01-14 00:00:00,1.3236,66.57,8,RUNNING,NULL
RES-00343,dev_test_node_343,virtual_machine,aws,eu-west-1,2025-02-17 00:00:00,9.0678,71.71,32,decline,NULL
RES-00344,prod-app-server-344,Kubernetes Cluster,GCP,us-west-2,2025-05-24 00:00:00,0.3812,82.63,2,Terminated,NULL
RES-00345,dev_test_node_345,  VM  ,aws,unknown,2024-07-25 00:00:00,6.3149,80.69,2,Active,NULL
RES-00346,prod-app-server-346,Database,AWS ,us-east-1,2024-11-06 00:00:00,5.3892,41.38,256,decline,unknown
RES-00347,dev_test_node_347,Kubernetes Cluster,AWS,ap-south-1,2025-11-23 00:00:00,4.0128,4.51%,64,DELETED,team_alpha@company.com
RES-00348,prod-app-server-348,Blob Storage,Google Cloud,eu-west-1,2024-11-15 00:00:00,0.8281,36.57,,Running,team_alpha@company.com
RES-00349,dev_test_node_349,S3 Bucket,AWS,unknown,2025-08-07 00:00:00,10.106,68.12,64,Terminated,system_admin
RES-00350,prod-app-server-350,  VM  ,aws,  us-east-1 ,2024-10-31 00:00:00,2.8313,13.6,4,DELETED,
RES-00351,dev_test_node_351,Blob Storage,aws,unknown,2025-11-10 00:00:00,5.0347,47.38,8,Active,unknown
RES-00352,prod-app-server-352,Lambda,AWS ,eu-west-1,2026-02-26 00:00:00,9.0854,ERROR,256,Terminated,john.doe@company.com
RES-00353,dev_test_node_353,Blob Storage,aws,unknown,2025-10-23 00:00:00,2.9593,19.02,,Stopped,NaN
RES-00354,prod-app-server-354,Storage Bucket,Azure,eu-west-1,2025-11-05 00:00:00,0.5375,78.14,-16,active,
RES-00355,dev_test_node_355,Blob Storage,aws,ap-south-1,2024-04-24 00:00:00,1.5168,59.27,32,Error,alpha_ops
RES-00356,prod-app-server-356,K8s,Google Cloud,  us-east-1 ,2024-05-27 00:00:00,3.4391,85.68,-16,CRITICAL,
RES-00357,dev_test_node_357,Storage Bucket,GCP,  us-east-1 ,2026-04-21 00:00:00,11.3163,396.04,2,decline,john.doe@company.com
RES-00358,prod-app-server-358,  VM  ,aws,US-East,2025-02-06 00:00:00,3.7681,75.75,8,Error,
RES-00359,  dev_test_node_359  ,STORAGE_BUCKET,aws,  us-east-1 ,2026-05-11 00:00:00,11.4826,19.99,4,Running,NULL
RES-00360,prod-app-server-360,Virtual Machine,AWS,unknown,2026-15-45,3.8263,15.36,8,DELETED,NULL
RES-00361,dev_test_node_361,S3 Bucket,Azure,unknown,2024-03-27 00:00:00,10.9561,87.69,2,CRITICAL,john.doe@company.com
RES-00362,prod-app-server-362,virtual_machine,AWS,ap-south-1,2025-01-11 00:00:00,0.1863,77.31,256,active,john.doe@company.com
RES-00363,dev_test_node_363,S3 Bucket,AWS ,ap-south-1,2026-04-23 00:00:00,5.235,18.65,32,stopped,NaN
RES-00364,prod-app-server-364,Virtual Machine,AWS ,us-west-2,2024-08-05 00:00:00,9.2039,13.91,-16,Running,john.doe@company.com
RES-00365,dev_test_node_365,  VM  ,AWS,us-east-1,2025-02-08 00:00:00,11.1539,172.57,256,Running,NaN
RES-00366,prod-app-server-366,VM,gcp,us-east-1,2024-10-14 00:00:00,3.5437,62.31,32,CRITICAL,
RES-00367,dev_test_node_367,virtual_machine,Azure  ,  us-east-1 ,2024-07-12 00:00:00,0.4579,71.01,256,Active,NaN
RES-00368,prod-app-server-368,STORAGE_BUCKET,Azure,us-east-1,2026-05-04 00:00:00,3.4172,59.76,2,CRITICAL,beta_dev@company.com
RES-00369,dev_test_node_369,Blob Storage,AWS,eu-west-1,2025-08-27 00:00:00,4.051,46.02%,256,Error,system_admin
res-00370,prod-app-server-370,Serverless Function,AWS ,eu-west-1,2026-03-27 00:00:00,0.618,35.22,-16,active,unknown
RES-00371,dev_test_node_371,,Google Cloud,us-east-1,2025-02-16 00:00:00,8.1793,50.89,32,decline,beta_dev@company.com
RES-00372,prod-app-server-372,Database,Google Cloud,ap-south-1,2025-03-08 00:00:00,5.432,8.78,256,decline,john.doe@company.com
RES-00373,dev_test_node_373,Serverless Function,Azure  ,us-east-1,2025-05-04 00:00:00,8.5571,28.25,2,CRITICAL,alpha_ops
RES-00374,prod-app-server-374,Database,GCP,eu-west-1,2024-04-26 00:00:00,9.8294,9.23,32,Running,NaN
RES-00375,dev_test_node_375,STORAGE_BUCKET,Azure,us-west-2,2026-06-11 00:00:00,0.2338,6.24,256,RUNNING,NaN
RES-00376,prod-app-server-376,Lambda,Google Cloud,NaN,2024-04-24 00:00:00,2.3609,48.11%,16,RUNNING,unknown
RES-00377,dev_test_node_377,Virtual Machine,aws,us-west-2,2025-05-11 00:00:00,7.3195,58.24,2,Running,team_alpha@company.com
RES-00378,prod-app-server-378,Database,Azure  ,eu-west-1,2026-01-12 00:00:00,10.2104,71.79,128,DELETED,
RES-00379,dev_test_node_379,VM,AWS ,US-East,2024-01-22 00:00:00,5.8708,52.46,64,DELETED,NaN
RES-00380,prod-app-server-380,STORAGE_BUCKET,gcp,  us-east-1 ,2024-07-31 00:00:00,8.3415,23.65,4,RUNNING,NaN
RES-00381,  dev_test_node_381  ,S3 Bucket,gcp,unknown,2024-02-02 00:00:00,1.4335,57.55,64,Running,team_alpha@company.com
RES-00382,prod-app-server-382,STORAGE_BUCKET,Azure  ,US-East,2025-03-24 00:00:00,9.4495,78.08,4,CRITICAL,team_alpha@company.com
RES-00383,dev_test_node_383,Blob Storage,Azure,unknown,2026-01-20 00:00:00,4.5531,16.5,128,Active,john.doe@company.com
RES-00384,prod-app-server-384,S3 Bucket,gcp,unknown,2024-06-04 00:00:00,9.8423,45.09,256,CRITICAL,
RES-00385,dev_test_node_385,Kubernetes Cluster,aws,us-east-1,2025-03-20 00:00:00,8.2556,89.38,-16,decline,unknown
RES-00386,prod-app-server-386,STORAGE_BUCKET,GCP,NaN,2024-10-13 00:00:00,1.8443,65.2,256,Running,NULL
RES-00387,dev_test_node_387,SQL Database,Azure,US-East,2025-07-19 00:00:00,7.9497,89.03%,32,stopped,system_admin
RES-00388,prod-app-server-388,Blob Storage,GCP,unknown,2024-05-07 00:00:00,0.0751,27.08,16,Running,system_admin
RES-00389,dev_test_node_389,Lambda,Google Cloud,US-East,2024-07-16 00:00:00,1.2339,82.46,2,RUNNING,beta_dev@company.com
RES-00390,prod-app-server-390,K8s,Azure  ,US-East,2025-10-13 00:00:00,11.6386,96.0,8,CRITICAL,beta_dev@company.com
RES-00391,dev_test_node_391,Kubernetes Cluster,aws,unknown,2025-07-26 00:00:00,7.524,16.3,2,CRITICAL,beta_dev@company.com
RES-00392,prod-app-server-392,Virtual Machine,Azure,us-west-2,2024-11-08 00:00:00,10.2409,16.44,2,RUNNING,NaN
RES-00393,dev_test_node_393,Database,Azure,  us-east-1 ,2025-11-14 00:00:00,4.072,67.13,16,RUNNING,
RES-00394,prod-app-server-394,Serverless Function,aws,  us-east-1 ,2026-03-01 00:00:00,1.556,22.99,2,DELETED,unknown
RES-00395,dev_test_node_395,Kubernetes Cluster,Azure,us-east-1,2026-05-09 00:00:00,10.0884,42.57,-16,Active,
RES-00396,prod-app-server-396,S3 Bucket,aws,us-east-1,2024-07-06 00:00:00,3.8419,20.82,64,Terminated,team_alpha@company.com
RES-00397,dev_test_node_397,Blob Storage,GCP,ap-south-1,2024-09-02 00:00:00,6.1673,41.0,2,Running,NaN
RES-00398,prod-app-server-398,Virtual Machine,GCP,US-East,2025-07-22 00:00:00,7.1074,84.13,8,Running,unknown
RES-00399,dev_test_node_399,,AWS ,us-east-1,2024-10-23 00:00:00,0.7616,30.55,128,Running,john.doe@company.com
RES-00400,prod-app-server-400,K8s,aws,eu-west-1,2026-01-12 00:00:00,5.4052,94.52,64,decline,system_admin
RES-00401,dev_test_node_401,Blob Storage,gcp,NaN,2025-12-09 00:00:00,7.6137,0.96%,256,RUNNING,unknown
