Resource_ID,Resource_Name,Resource_Type,Cloud_Provider,Region,Creation_Date,Hourly_Cost,CPU_Utilization_Pct,Memory_Usage_GB,Resource_Status,Owner_Email
RES-00255,dev_test_node_255,Other,Azure,US-East,2024-11-18,10.5622,64.21,64.0,DELETED,john.doe@company.com
RES-00256,prod-app-server-256,Other,Google Cloud,ap-south-1,2024-10-18,12.4177,33.08,64.0,Active,system_admin
RES-00257,dev_test_node_257,Virtual Machine,AWS,ap-south-1,2025-08-19,3.7608,58.21,4.0,Running,
RES-00258,prod-app-server-258,Virtual Machine,Google Cloud,us-east-1,2024-02-27,10.9986,91.98,16.0,decline,team_alpha@company.com
RES-00259,dev_test_node_259,Other,Azure,US-East,2024-02-21,12.1383,58.79,128.0,Stopped,
RES-00260,prod-app-server-260,Other,Google Cloud,eu-west-1,2024-05-13,2.4844,58.42,16.0,stopped,alpha_ops
RES-00262,prod-app-server-262,Other,AWS,us-east-1,2024-05-31,0.1815,15.4,2.0,Running,john.doe@company.com
RES-00263,dev_test_node_263,Other,AWS,US-East,2024-01-19,6.5897,10.62,32.0,Active,
RES-00264,prod-app-server-264,Other,Google Cloud,  us-east-1 ,2025-01-30,12.2079,34.5,4.0,Terminated,john.doe@company.com
RES-00265,  dev_test_node_265  ,Other,Azure,eu-west-1,2024-12-21,3.7861,96.5,2.0,decline,system_admin
RES-00266,  prod-app-server-266  ,Other,Google Cloud,us-west-2,2024-03-30,8.4782,69.19,8.0,RUNNING,system_admin
RES-00267,dev_test_node_267,Virtual Machine,Azure,unknown,2025-12-23,5.3815,77.0,8.0,Running,alpha_ops
RES-00268,prod-app-server-268,Virtual Machine,AWS,  us-east-1 ,2024-11-06,11.1777,30.6,4.0,,beta_dev@company.com
RES-00269,dev_test_node_269,Other,Azure,US-East,2025-12-05,10.5783,65.73,128.0,Error,
RES-00270,prod-app-server-270,Virtual Machine,Google Cloud,ap-south-1,2024-07-28,12.3205,50.81,256.0,stopped,
RES-00271,dev_test_node_271,Other,Google Cloud,US-East,2025-10-18,6.5129,82.33,-16.0,stopped,unknown
RES-00272,prod-app-server-272,Virtual Machine,AWS,us-west-2,2026-04-27,3.6873,69.51,256.0,decline,
RES-00273,dev_test_node_273,Other,Azure,,2025-04-09,2.5321,28.38,8.0,active,alpha_ops
RES-00274,prod-app-server-274,Other,Azure,US-East,2026-02-25,10.8926,20.16,2.0,RUNNING,system_admin
RES-00275,dev_test_node_275,Other,Azure,,2025-05-24,0.0818,27.24,256.0,Error,
RES-00277,dev_test_node_277,Other,Azure,us-west-2,2024-02-06,4.6134,11.33,4.0,Stopped,
RES-00278,prod-app-server-278,Other,Azure,unknown,2025-10-06,9.0537,78.7,128.0,DELETED,
RES-00279,dev_test_node_279,Other,AWS,US-East,2025-09-16,2.4275,48.47,16.0,DELETED,
RES-00280,prod-app-server-280,Virtual Machine,Azure,unknown,2025-06-02,1.4318,42.03,2.0,Terminated,john.doe@company.com
RES-00281,dev_test_node_281,Virtual Machine,AWS,unknown,2026-06-04,9.802,74.43,32.0,DELETED,
RES-00282,prod-app-server-282,Other,Google Cloud,,2025-01-19,7.1416,60.65,32.0,Running,team_alpha@company.com
RES-00283,dev_test_node_283,Other,Google Cloud,us-west-2,2024-02-08,5.5527,48.27,16.0,Running,
RES-00284,prod-app-server-284,Other,AWS,  us-east-1 ,2024-07-29,8.9238,5.38,4.0,Running,
RES-00285,dev_test_node_285,Virtual Machine,Google Cloud,unknown,2024-10-10,8.3923,19.73,4.0,stopped,unknown
RES-00287,dev_test_node_287,Other,AWS,US-East,2026-02-15,12.1713,48.54,256.0,active,
RES-00288,prod-app-server-288,Other,Azure,  us-east-1 ,2024-07-06,9.8618,47.38,,Error,alpha_ops
RES-00289,dev_test_node_289,Other,Azure,US-East,2024-11-29,3.7835,60.22,16.0,CRITICAL,beta_dev@company.com
RES-00290,prod-app-server-290,Other,Google Cloud,  us-east-1 ,2025-12-11,0.9829,58.69,256.0,Running,unknown
RES-00291,dev_test_node_291,Other,AWS,unknown,2025-05-21,6.1452,17.99,2.0,Terminated,beta_dev@company.com
RES-00292,prod-app-server-292,Other,Google Cloud,eu-west-1,2025-03-21,12.3787,62.17,8.0,Stopped,team_alpha@company.com
RES-00293,dev_test_node_293,Other,Google Cloud,us-east-1,2025-12-20,8.9001,45.69,8.0,Error,beta_dev@company.com
RES-00294,prod-app-server-294,Virtual Machine,Google Cloud,  us-east-1 ,2024-01-17,8.2275,17.7,128.0,Error,
RES-00295,dev_test_node_295,Other,Google Cloud,us-west-2,2026-05-17,3.3729,58.89,,Active,
RES-00296,prod-app-server-296,Virtual Machine,Azure,  us-east-1 ,2024-03-21,3.0729,67.06,32.0,DELETED,team_alpha@company.com
RES-00298,prod-app-server-298,Virtual Machine,Google Cloud,ap-south-1,2024-10-11,3.4475,74.32,8.0,decline,
RES-00299,dev_test_node_299,Virtual Machine,Azure,  us-east-1 ,2025-09-01,6.2044,77.03,256.0,decline,beta_dev@company.com
RES-00300,prod-app-server-300,Virtual Machine,AWS,us-east-1,2026-02-03,2.9284,41.47,128.0,Active,system_admin
RES-00301,dev_test_node_301,Other,AWS,us-east-1,2025-03-18,3.4147,80.02,128.0,Error,john.doe@company.com
RES-00302,prod-app-server-302,Other,Azure,eu-west-1,2024-01-13,8.5719,72.81,2.0,Active,alpha_ops
RES-00303,dev_test_node_303,Other,AWS,unknown,2025-01-19,7.0802,88.78,32.0,Stopped,
RES-00304,prod-app-server-304,Virtual Machine,Google Cloud,unknown,2024-06-14,0.7892,98.12,32.0,Terminated,
RES-00306,prod-app-server-306,Other,Azure,,2025-12-25,5.4564,78.02,16.0,Active,
RES-00308,prod-app-server-308,Other,Google Cloud,us-east-1,2025-10-09,0.4559,99.64,128.0,active,unknown
RES-00309,dev_test_node_309,Virtual Machine,AWS,eu-west-1,2024-05-01,6.5438,86.36,16.0,active,team_alpha@company.com
RES-00310,prod-app-server-310,Other,AWS,us-west-2,2024-02-21,1.2252,83.11,4.0,active,
RES-00311,dev_test_node_311,Other,Google Cloud,eu-west-1,2024-11-25,9.5552,36.37,8.0,RUNNING,beta_dev@company.com
RES-00313,dev_test_node_313,Other,Azure,us-west-2,2025-05-26,10.3328,44.16,16.0,active,unknown
RES-00314,prod-app-server-314,Other,Azure,ap-south-1,2024-07-17,10.5488,51.52,2.0,Active,
RES-00315,dev_test_node_315,Virtual Machine,AWS,us-east-1,2024-06-10,1.4597,72.45,64.0,RUNNING,john.doe@company.com
RES-00316,prod-app-server-316,Other,AWS,us-west-2,2024-08-13,0.6887,25.21,8.0,RUNNING,
RES-00317,dev_test_node_317,Other,Google Cloud,us-west-2,2024-04-23,2.1483,87.88,8.0,DELETED,unknown
RES-00318,prod-app-server-318,Other,Unknown,  us-east-1 ,2026-06-12,7.2475,60.33,2.0,RUNNING,team_alpha@company.com
RES-00319,  dev_test_node_319  ,Other,Google Cloud,ap-south-1,2025-05-22,0.1652,93.82,32.0,,alpha_ops
RES-00320,prod-app-server-320,Other,AWS,ap-south-1,2024-07-08,5.8091,85.45,64.0,CRITICAL,team_alpha@company.com
RES-00322,prod-app-server-322,Other,Azure,us-west-2,2025-05-04,10.8904,75.42,64.0,Running,system_admin
RES-00323,dev_test_node_323,Database Instance,AWS,US-East,2025-11-25,5.6552,67.95,4.0,stopped,
RES-00324,prod-app-server-324,Virtual Machine,AWS,us-west-2,2026-06-14,0.2934,68.8,256.0,Running,
RES-00325,dev_test_node_325,Other,Azure,  us-east-1 ,2024-12-17,6.082,54.57,256.0,Stopped,beta_dev@company.com
RES-00326,prod-app-server-326,Other,Google Cloud,  us-east-1 ,2024-06-19,6.6961,21.4,8.0,Terminated,john.doe@company.com
RES-00327,dev_test_node_327,Other,Azure,us-west-2,2024-12-18,12.1936,16.36,,Error,beta_dev@company.com
RES-00328,prod-app-server-328,Other,Azure,eu-west-1,2026-02-11,1.8471,89.79,4.0,Error,team_alpha@company.com
RES-00329,dev_test_node_329,Other,Azure,ap-south-1,2024-07-18,11.6965,7.11,256.0,decline,alpha_ops
RES-00330,prod-app-server-330,Other,AWS,unknown,2025-01-13,1.9036,46.66,16.0,Error,
RES-00332,prod-app-server-332,Other,Azure,us-west-2,2024-02-13,7.3193,74.18,2.0,Terminated,system_admin
RES-00335,dev_test_node_335,Other,Azure,  us-east-1 ,2026-06-12,10.0005,70.26,64.0,Terminated,team_alpha@company.com
RES-00336,prod-app-server-336,Virtual Machine,AWS,us-west-2,2025-07-26,6.5754,56.53,4.0,RUNNING,
RES-00337,  dev_test_node_337  ,Other,Google Cloud,unknown,2025-09-03,2.1609,74.61,8.0,Terminated,john.doe@company.com
RES-00339,dev_test_node_339,Virtual Machine,Azure,US-East,2024-04-02,3.4744,37.93,16.0,CRITICAL,alpha_ops
RES-00340,prod-app-server-340,Other,Google Cloud,us-west-2,2024-04-11,10.6427,70.28,4.0,Terminated,
RES-00341,dev_test_node_341,Virtual Machine,Google Cloud,us-east-1,2025-01-04,0.5172,15.82,32.0,decline,
RES-00342,prod-app-server-342,Other,AWS,  us-east-1 ,2024-01-14,1.3236,66.57,8.0,RUNNING,
RES-00343,dev_test_node_343,Virtual Machine,AWS,eu-west-1,2025-02-17,9.0678,71.71,32.0,decline,
RES-00344,prod-app-server-344,Other,Google Cloud,us-west-2,2025-05-24,0.3812,82.63,2.0,Terminated,
RES-00345,dev_test_node_345,Virtual Machine,AWS,unknown,2024-07-25,6.3149,80.69,2.0,Active,
RES-00346,prod-app-server-346,Database Instance,AWS,us-east-1,2024-11-06,5.3892,41.38,256.0,decline,unknown
RES-00347,dev_test_node_347,Other,AWS,ap-south-1,2025-11-23,4.0128,4.51,64.0,DELETED,team_alpha@company.com
RES-00348,prod-app-server-348,Other,Google Cloud,eu-west-1,2024-11-15,0.8281,36.57,,Running,team_alpha@company.com
RES-00349,dev_test_node_349,Other,AWS,unknown,2025-08-07,10.106,68.12,64.0,Terminated,system_admin
RES-00350,prod-app-server-350,Virtual Machine,AWS,  us-east-1 ,2024-10-31,2.8313,13.6,4.0,DELETED,
RES-00351,dev_test_node_351,Other,AWS,unknown,2025-11-10,5.0347,47.38,8.0,Active,unknown
RES-00353,dev_test_node_353,Other,AWS,unknown,2025-10-23,2.9593,19.02,,Stopped,
RES-00354,prod-app-server-354,Other,Azure,eu-west-1,2025-11-05,0.5375,78.14,-16.0,active,
RES-00355,dev_test_node_355,Other,AWS,ap-south-1,2024-04-24,1.5168,59.27,32.0,Error,alpha_ops
RES-00356,prod-app-server-356,Other,Google Cloud,  us-east-1 ,2024-05-27,3.4391,85.68,-16.0,CRITICAL,
RES-00358,prod-app-server-358,Virtual Machine,AWS,US-East,2025-02-06,3.7681,75.75,8.0,Error,
RES-00359,  dev_test_node_359  ,Other,AWS,  us-east-1 ,2026-05-11,11.4826,19.99,4.0,Running,
RES-00361,dev_test_node_361,Other,Azure,unknown,2024-03-27,10.9561,87.69,2.0,CRITICAL,john.doe@company.com
RES-00362,prod-app-server-362,Virtual Machine,AWS,ap-south-1,2025-01-11,0.1863,77.31,256.0,active,john.doe@company.com
RES-00363,dev_test_node_363,Other,AWS,ap-south-1,2026-04-23,5.235,18.65,32.0,stopped,
RES-00364,prod-app-server-364,Virtual Machine,AWS,us-west-2,2024-08-05,9.2039,13.91,-16.0,Running,john.doe@company.com
RES-00366,prod-app-server-366,Virtual Machine,Google Cloud,us-east-1,2024-10-14,3.5437,62.31,32.0,CRITICAL,
RES-00367,dev_test_node_367,Virtual Machine,Azure,  us-east-1 ,2024-07-12,0.4579,71.01,256.0,Active,
RES-00368,prod-app-server-368,Other,Azure,us-east-1,2026-05-04,3.4172,59.76,2.0,CRITICAL,beta_dev@company.com
RES-00369,dev_test_node_369,Other,AWS,eu-west-1,2025-08-27,4.051,46.02,256.0,Error,system_admin
RES-00370,prod-app-server-370,Other,AWS,eu-west-1,2026-03-27,0.618,35.22,-16.0,active,unknown
RES-00371,dev_test_node_371,Other,Google Cloud,us-east-1,2025-02-16,8.1793,50.89,32.0,decline,beta_dev@company.com
RES-00372,prod-app-server-372,Database Instance,Google Cloud,ap-south-1,2025-03-08,5.432,8.78,256.0,decline,john.doe@company.com
RES-00373,dev_test_node_373,Other,Azure,us-east-1,2025-05-04,8.5571,28.25,2.0,CRITICAL,alpha_ops
RES-00374,prod-app-server-374,Database Instance,Google Cloud,eu-west-1,2024-04-26,9.8294,9.23,32.0,Running,
RES-00375,dev_test_node_375,Other,Azure,us-west-2,2026-06-11,0.2338,6.24,256.0,RUNNING,
RES-00376,prod-app-server-376,Other,Google Cloud,,2024-04-24,2.3609,48.11,16.0,RUNNING,unknown
RES-00377,dev_test_node_377,Virtual Machine,AWS,us-west-2,2025-05-11,7.3195,58.24,2.0,Running,team_alpha@company.com
RES-00378,prod-app-server-378,Database Instance,Azure,eu-west-1,2026-01-12,10.2104,71.79,128.0,DELETED,
RES-00379,dev_test_node_379,Virtual Machine,AWS,US-East,2024-01-22,5.8708,52.46,64.0,DELETED,
RES-00380,prod-app-server-380,Other,Google Cloud,  us-east-1 ,2024-07-31,8.3415,23.65,4.0,RUNNING,
RES-00381,  dev_test_node_381  ,Other,Google Cloud,unknown,2024-02-02,1.4335,57.55,64.0,Running,team_alpha@company.com
RES-00382,prod-app-server-382,Other,Azure,US-East,2025-03-24,9.4495,78.08,4.0,CRITICAL,team_alpha@company.com
RES-00383,dev_test_node_383,Other,Azure,unknown,2026-01-20,4.5531,16.5,128.0,Active,john.doe@company.com
RES-00384,prod-app-server-384,Other,Google Cloud,unknown,2024-06-04,9.8423,45.09,256.0,CRITICAL,
RES-00385,dev_test_node_385,Other,AWS,us-east-1,2025-03-20,8.2556,89.38,-16.0,decline,unknown
RES-00386,prod-app-server-386,Other,Google Cloud,,2024-10-13,1.8443,65.2,256.0,Running,
RES-00387,dev_test_node_387,Other,Azure,US-East,2025-07-19,7.9497,89.03,32.0,stopped,system_admin
RES-00388,prod-app-server-388,Other,Google Cloud,unknown,2024-05-07,0.0751,27.08,16.0,Running,system_admin
RES-00389,dev_test_node_389,Other,Google Cloud,US-East,2024-07-16,1.2339,82.46,2.0,RUNNING,beta_dev@company.com
RES-00390,prod-app-server-390,Other,Azure,US-East,2025-10-13,11.6386,96.0,8.0,CRITICAL,beta_dev@company.com
RES-00391,dev_test_node_391,Other,AWS,unknown,2025-07-26,7.524,16.3,2.0,CRITICAL,beta_dev@company.com
RES-00392,prod-app-server-392,Virtual Machine,Azure,us-west-2,2024-11-08,10.2409,16.44,2.0,RUNNING,
RES-00393,dev_test_node_393,Database Instance,Azure,  us-east-1 ,2025-11-14,4.072,67.13,16.0,RUNNING,
RES-00394,prod-app-server-394,Other,AWS,  us-east-1 ,2026-03-01,1.556,22.99,2.0,DELETED,unknown
RES-00395,dev_test_node_395,Other,Azure,us-east-1,2026-05-09,10.0884,42.57,-16.0,Active,
RES-00396,prod-app-server-396,Other,AWS,us-east-1,2024-07-06,3.8419,20.82,64.0,Terminated,team_alpha@company.com
RES-00397,dev_test_node_397,Other,Google Cloud,ap-south-1,2024-09-02,6.1673,41.0,2.0,Running,
RES-00398,prod-app-server-398,Virtual Machine,Google Cloud,US-East,2025-07-22,7.1074,84.13,8.0,Running,unknown
RES-00399,dev_test_node_399,Other,AWS,us-east-1,2024-10-23,0.7616,30.55,128.0,Running,john.doe@company.com
RES-00400,prod-app-server-400,Other,AWS,eu-west-1,2026-01-12,5.4052,94.52,64.0,decline,system_admin
RES-00401,dev_test_node_401,Other,Google Cloud,,2025-12-09,7.6137,0.96,256.0,RUNNING,unknown
RES-00402,prod-app-server-402,Other,AWS,unknown,2025-09-07,9.6019,5.79,16.0,Error,team_alpha@company.com
RES-00404,prod-app-server-404,Other,AWS,us-west-2,2025-11-29,7.3562,16.91,16.0,CRITICAL,system_admin
RES-00405,dev_test_node_405,Other,Google Cloud,unknown,2025-10-18,10.6747,83.95,4.0,decline,unknown
RES-00406,prod-app-server-406,Other,AWS,eu-west-1,2025-02-05,7.152,73.74,128.0,active,john.doe@company.com
RES-00407,dev_test_node_407,Virtual Machine,AWS,ap-south-1,2024-12-08,5.925,82.84,16.0,active,
RES-00408,prod-app-server-408,Virtual Machine,AWS,ap-south-1,2024-05-10,0.6943,45.38,2.0,CRITICAL,team_alpha@company.com
RES-00409,dev_test_node_409,Other,AWS,ap-south-1,2025-09-26,8.4504,51.72,4.0,active,team_alpha@company.com
RES-00411,dev_test_node_411,Other,Unknown,eu-west-1,2025-11-25,10.2416,10.11,16.0,decline,john.doe@company.com
RES-00412,prod-app-server-412,Database Instance,Google Cloud,  us-east-1 ,2025-03-04,10.9526,51.37,16.0,stopped,
RES-00413,dev_test_node_413,Other,Google Cloud,,2024-01-11,6.1452,23.18,64.0,Active,team_alpha@company.com
RES-00414,prod-app-server-414,Virtual Machine,Google Cloud,,2026-05-13,10.3948,66.23,64.0,stopped,system_admin
RES-00415,dev_test_node_415,Other,Google Cloud,unknown,2026-03-24,8.6825,45.16,2.0,DELETED,john.doe@company.com
RES-00416,prod-app-server-416,Other,Google Cloud,  us-east-1 ,2025-05-15,5.8886,11.07,64.0,Error,unknown
RES-00417,dev_test_node_417,Other,AWS,ap-south-1,2025-08-20,11.1871,26.91,128.0,RUNNING,beta_dev@company.com
RES-00418,prod-app-server-418,Virtual Machine,Google Cloud,ap-south-1,2025-06-08,5.8497,80.22,128.0,Active,beta_dev@company.com
RES-00419,dev_test_node_419,Other,Azure,US-East,2024-08-21,0.4881,23.39,32.0,decline,system_admin
RES-00420,prod-app-server-420,Other,Azure,eu-west-1,2026-03-12,10.275,6.11,8.0,RUNNING,john.doe@company.com
RES-00421,dev_test_node_421,Virtual Machine,Azure,  us-east-1 ,2024-03-28,9.6289,24.6,2.0,Running,beta_dev@company.com
RES-00422,  prod-app-server-422  ,Virtual Machine,Google Cloud,eu-west-1,2026-02-20,4.0827,78.54,8.0,Running,
RES-00424,prod-app-server-424,Other,AWS,ap-south-1,2026-05-30,12.37,44.12,128.0,stopped,beta_dev@company.com
RES-00426,prod-app-server-426,Database Instance,Google Cloud,unknown,2026-04-23,3.1217,73.56,8.0,DELETED,alpha_ops
RES-00427,dev_test_node_427,Other,Azure,eu-west-1,2024-08-10,9.5256,39.48,64.0,RUNNING,
RES-00429,dev_test_node_429,Other,Azure,us-west-2,2024-05-07,0.979,68.34,64.0,Terminated,john.doe@company.com
RES-00430,prod-app-server-430,Virtual Machine,Azure,unknown,2025-12-07,6.1452,77.24,16.0,Running,john.doe@company.com
RES-00431,  dev_test_node_431  ,Virtual Machine,Google Cloud,  us-east-1 ,2024-04-08,2.1069,43.87,64.0,Running,unknown
RES-00432,prod-app-server-432,Other,AWS,us-west-2,2025-02-15,1.1781,66.52,64.0,Active,alpha_ops
RES-00433,dev_test_node_433,Virtual Machine,Azure,  us-east-1 ,2024-04-07,8.707,95.92,64.0,Terminated,
RES-00434,  prod-app-server-434  ,Other,AWS,ap-south-1,2025-12-22,7.7082,33.88,16.0,DELETED,alpha_ops
RES-00435,dev_test_node_435,Other,AWS,us-west-2,2026-01-26,3.9761,8.7,128.0,decline,system_admin
RES-00436,prod-app-server-436,Other,Azure,us-east-1,2025-12-04,10.9101,22.16,4.0,Error,alpha_ops
RES-00437,dev_test_node_437,Virtual Machine,AWS,us-west-2,2024-08-29,5.8438,23.47,16.0,Stopped,system_admin
RES-00438,prod-app-server-438,Database Instance,AWS,eu-west-1,2025-06-01,1.9569,50.07,128.0,active,system_admin
RES-00439,dev_test_node_439,Database Instance,Google Cloud,ap-south-1,2024-12-07,1.9425,6.2,64.0,Error,
RES-00440,prod-app-server-440,Database Instance,Google Cloud,unknown,2024-05-07,2.4359,28.87,64.0,CRITICAL,
RES-00441,dev_test_node_441,Other,Azure,us-west-2,2025-12-24,8.0702,47.59,32.0,,beta_dev@company.com
RES-00442,prod-app-server-442,Other,AWS,US-East,2025-03-13,12.0964,40.79,128.0,active,alpha_ops
RES-00443,dev_test_node_443,Other,Azure,unknown,2026-04-15,9.6741,43.97,128.0,Terminated,beta_dev@company.com
RES-00444,prod-app-server-444,Virtual Machine,AWS,US-East,2024-07-06,12.287,46.21,4.0,decline,beta_dev@company.com
RES-00445,dev_test_node_445,Virtual Machine,Azure,,2024-09-29,3.2076,14.05,2.0,RUNNING,unknown
RES-00446,prod-app-server-446,Other,Google Cloud,eu-west-1,2026-04-16,4.9869,96.19,4.0,Active,
RES-00447,dev_test_node_447,Virtual Machine,AWS,  us-east-1 ,2024-09-11,8.2394,43.63,64.0,Active,
RES-00448,prod-app-server-448,Other,AWS,ap-south-1,2025-05-02,11.316,32.48,8.0,CRITICAL,unknown
RES-00449,dev_test_node_449,Other,AWS,us-west-2,2025-07-07,9.4181,13.36,2.0,Terminated,
RES-00450,prod-app-server-450,Database Instance,AWS,unknown,2024-04-02,2.8053,91.38,64.0,RUNNING,
RES-00451,dev_test_node_451,Other,Azure,eu-west-1,2026-01-28,11.7757,16.91,128.0,DELETED,team_alpha@company.com
RES-00452,prod-app-server-452,Other,Google Cloud,  us-east-1 ,2025-06-16,1.3413,85.24,32.0,stopped,
RES-00453,dev_test_node_453,Other,AWS,US-East,2024-10-07,5.9838,51.28,128.0,Active,
RES-00454,prod-app-server-454,Other,AWS,  us-east-1 ,2024-11-02,10.608,56.23,256.0,Running,
RES-00455,dev_test_node_455,Other,Azure,ap-south-1,2026-06-05,8.8727,20.31,256.0,Stopped,beta_dev@company.com
RES-00456,prod-app-server-456,Other,AWS,unknown,2025-03-13,0.7136,49.31,4.0,CRITICAL,
RES-00457,dev_test_node_457,Virtual Machine,AWS,us-west-2,2024-06-25,8.6505,66.57,128.0,Stopped,
RES-00458,prod-app-server-458,Other,Azure,us-west-2,2024-10-07,7.4151,98.5,32.0,DELETED,beta_dev@company.com
RES-00459,dev_test_node_459,Virtual Machine,Google Cloud,  us-east-1 ,2026-03-13,6.4911,71.74,4.0,stopped,alpha_ops
RES-00460,prod-app-server-460,Virtual Machine,Google Cloud,us-east-1,2024-03-30,0.4472,52.32,8.0,RUNNING,team_alpha@company.com
RES-00461,dev_test_node_461,Other,Azure,ap-south-1,2024-12-26,8.6022,9.18,,Terminated,system_admin
RES-00462,prod-app-server-462,Other,Google Cloud,eu-west-1,2024-09-18,2.0499,93.33,8.0,CRITICAL,john.doe@company.com
RES-00463,dev_test_node_463,Other,Google Cloud,US-East,2025-03-05,9.8494,95.14,32.0,active,unknown
RES-00464,prod-app-server-464,Other,Google Cloud,  us-east-1 ,2024-01-11,2.7856,78.19,32.0,DELETED,
RES-00465,dev_test_node_465,Other,AWS,us-east-1,2024-12-19,9.8615,87.47,8.0,Stopped,team_alpha@company.com
RES-00466,prod-app-server-466,Other,Google Cloud,us-east-1,2026-03-07,8.8378,97.21,32.0,Stopped,
RES-00467,dev_test_node_467,Other,AWS,eu-west-1,2024-03-22,1.1795,12.91,256.0,Active,
RES-00468,prod-app-server-468,Other,Unknown,unknown,2026-05-01,8.7854,27.84,2.0,DELETED,
RES-00469,dev_test_node_469,Other,Azure,us-east-1,2024-02-22,4.6723,90.46,4.0,Stopped,system_admin
RES-00471,dev_test_node_471,Other,Google Cloud,us-east-1,2025-06-10,11.4147,76.94,256.0,RUNNING,
RES-00473,dev_test_node_473,Other,AWS,ap-south-1,2024-05-10,11.0233,91.35,128.0,Terminated,alpha_ops
RES-00475,dev_test_node_475,Other,Google Cloud,us-west-2,2026-01-17,12.407,64.32,8.0,RUNNING,team_alpha@company.com
RES-00477,dev_test_node_477,Other,AWS,us-west-2,2024-08-05,7.5855,28.59,64.0,Stopped,alpha_ops
RES-00478,prod-app-server-478,Other,Azure,eu-west-1,2025-08-26,8.1316,40.91,8.0,decline,alpha_ops
RES-00479,dev_test_node_479,Other,AWS,us-east-1,2026-01-12,6.6741,16.95,32.0,CRITICAL,
RES-00481,dev_test_node_481,Virtual Machine,Azure,ap-south-1,2024-07-30,2.7304,87.2,256.0,CRITICAL,unknown
